order_id,order_datetime,address_raw,city,pincode,customer_id,past_failures,distance_km,time_slot,delivery_status,failure_reason,clean_text,area,landmark,parsed_pincode,address_confidence,latitude,longitude,geo_base_confidence,geo_confidence,area_risk_score,is_evening_or_night,hour_sin,hour_cos,is_weekend,area_success_rate,area_cluster,distance_bucket,label_failed
ORD03626,2026-03-18 13:35:00,near temple 12th cross btm layout bengaluru ???,Bengaluru,560076.0,C0374,0,19.6,afternoon,delivered,,near temple 12th cross btm layout bengaluru,btm layout,near temple 12th cross,,0.8,12.9166,77.6101,0.88,0.78,0.32,0,-0.25881904510252035,-0.9659258262890684,0,0.6799999999999999,5,far,0
ORD03627,2026-03-27 09:45:00,behind mall 3th cross indiranagar bengaluru,Bengaluru,560038.0,C0434,0,3.2,morning,delivered,,behind mall 3th cross indiranagar bengaluru,indiranagar,behind mall 3th cross,,0.8,12.9719,77.6412,0.88,0.78,0.2,0,0.7071067811865476,-0.7071067811865475,0,0.8,4,near,0
ORD03628,2026-03-16 20:15:00,behind mall 2th crs btm layout blru,Bengaluru,,C1150,1,12.2,night,failed,customer_unavailable,behind mall 2th crs btm layout blru,btm layout,behind mall 2th crs,,0.8,12.9166,77.6101,0.88,0.78,0.32,1,-0.866025403784439,0.49999999999999933,0,0.6799999999999999,5,far,1
ORD03629,2026-03-26 16:45:00,close to lake 11th cross electronic city bengaluru,Bengaluru,560100.0,C0365,1,11.0,afternoon,failed,customer_unavailable,close to lake 11th cross electronic city bengaluru,electronic city,,,0.65,12.8452,77.6602,0.88,0.78,0.37,0,-0.8660254037844385,-0.5000000000000004,0,0.63,2,mid,1
ORD03630,2026-03-01 09:45:00,near metro 2th cross jayanagar bengaluru ???,Bengaluru,560000.0,C0672,1,13.2,morning,failed,customer_unavailable,near metro 2th cross jayanagar bengaluru,jayanagar,near metro 2th cross,,0.8,12.925,77.5938,0.88,0.78,0.18,0,0.7071067811865476,-0.7071067811865475,1,0.8200000000000001,3,far,1
ORD03631,2026-03-17 16:05:00,close to lake 1th cross jayanagar bengaluru,Bengaluru,560011.0,C0288,4,16.1,afternoon,delivered,,close to lake 1th cross jayanagar bengaluru,jayanagar,,,0.65,12.925,77.5938,0.88,0.78,0.18,0,-0.8660254037844385,-0.5000000000000004,0,0.8200000000000001,3,far,0
ORD03632,2026-03-02 16:35:00,beside park 2th cross kengeri bengaluru,Bengaluru,560060.0,C1026,4,6.5,night,delivered,,beside park 2th cross kengeri bengaluru,kengeri,beside park 2th cross,,0.8,12.9066,77.4833,0.88,0.78,0.46,1,-0.8660254037844385,-0.5000000000000004,0,0.54,1,near,0
ORD03633,2026-03-05 11:35:00,opp school 6th cross jp nagar bengaluru,Bengaluru,560078.0,C0552,1,16.2,morning,delivered,,opposite school 6th cross jp nagar bengaluru,jp nagar,opposite school 6th cross,,0.8,12.9077,77.5852,0.88,0.78,0.35,0,0.258819045102521,-0.9659258262890682,0,0.65,0,far,0
ORD03634,2026-03-19 20:15:00,near temple 6th cross whitefield bengaluru,Bengaluru,560066.0,C1162,2,11.3,night,failed,rescheduled,near temple 6th cross whitefield bengaluru,whitefield,near temple 6th cross,,0.8,12.9698,77.7499,0.88,0.78,0.41,1,-0.866025403784439,0.49999999999999933,0,0.5900000000000001,3,mid,1
ORD03635,2026-03-26 18:25:00,near temple 1th cross bellandur bengaluru,Bengaluru,560103.0,C0097,2,6.7,evening,delivered,,near temple 1th cross bellandur bengaluru,bellandur,near temple 1th cross,,0.8,12.9352,77.676,0.88,0.78,0.3,1,-1.0,-1.8369701987210297e-16,0,0.7,3,near,0
ORD03636,2026-03-08 13:15:00,beside park 3th cross whitefield,Bengaluru,560066.0,C0764,0,7.6,afternoon,delivered,,beside park 3th cross whitefield,whitefield,beside park 3th cross,,0.8,12.9698,77.7499,0.88,0.78,0.41,0,-0.25881904510252035,-0.9659258262890684,1,0.5900000000000001,3,mid,0
ORD03637,2026-03-18 18:55:00,close to lake 5th cross electronic city bengaluru ???,Bengaluru,560100.0,C0703,1,5.7,evening,failed,rescheduled,close to lake 5th cross electronic city bengaluru,electronic city,,,0.65,12.8452,77.6602,0.88,0.78,0.37,1,-1.0,-1.8369701987210297e-16,0,0.63,2,near,1
ORD03638,2026-03-28 09:05:00,near metro 12th cross indiranagar bengaluru,Bengaluru,560038.0,C1190,1,10.5,morning,delivered,,near metro 12th cross indiranagar bengaluru,indiranagar,near metro 12th cross,,0.8,12.9719,77.6412,0.88,0.78,0.2,0,0.7071067811865476,-0.7071067811865475,1,0.8,4,mid,0
ORD03639,2026-03-07 09:35:00,near temple 4th cross electronic city bengaluru ???,Bengaluru,560100.0,C0002,1,9.0,morning,delivered,,near temple 4th cross electronic city bengaluru,electronic city,near temple 4th cross,,0.8,12.8452,77.6602,0.88,0.78,0.37,0,0.7071067811865476,-0.7071067811865475,1,0.63,2,mid,0
ORD03640,2026-03-02 18:45:00,opp school 5th cross hsr layout bengaluru,Bengaluru,560102.0,C1165,2,1.1,evening,delivered,,opposite school 5th cross hsr layout bengaluru,hsr layout,opposite school 5th cross,,0.8,12.9116,77.6474,0.88,0.78,0.28,1,-1.0,-1.8369701987210297e-16,0,0.72,4,very_near,0
ORD03641,2026-03-17 09:55:00,close to lake 6th cross electronic city,Bengaluru,560100.0,C0584,1,3.3,morning,delivered,,close to lake 6th cross electronic city,electronic city,,,0.65,12.8452,77.6602,0.88,0.78,0.37,0,0.7071067811865476,-0.7071067811865475,0,0.63,2,near,0
ORD03642,2026-03-18 16:45:00,close to lake 5th cross whitefield bengaluru ???,Bengaluru,560066.0,C0559,0,13.2,afternoon,delivered,,close to lake 5th cross whitefield bengaluru,whitefield,,,0.65,12.9698,77.7499,0.88,0.78,0.41,0,-0.8660254037844385,-0.5000000000000004,0,0.5900000000000001,3,far,0
ORD03643,2026-03-20 18:05:00,near metro 2th cross btm layout bengaluru,Bengaluru,560076.0,C0391,0,1.1,evening,delivered,,near metro 2th cross btm layout bengaluru,btm layout,near metro 2th cross,,0.8,12.9166,77.6101,0.88,0.78,0.32,1,-1.0,-1.8369701987210297e-16,0,0.6799999999999999,5,very_near,0
ORD03644,2026-03-19 16:35:00,close to lake 4th cross hsr layout bengaluru ???,Bengaluru,560102.0,C1177,0,16.2,afternoon,delivered,,close to lake 4th cross hsr layout bengaluru,hsr layout,,,0.65,12.9116,77.6474,0.88,0.78,0.28,0,-0.8660254037844385,-0.5000000000000004,0,0.72,4,far,0
ORD03645,2026-03-14 09:55:00,near temple 8th cross bellandur bengaluru ???,Bengaluru,,C0668,1,2.1,morning,delivered,,near temple 8th cross bellandur bengaluru,bellandur,near temple 8th cross,,0.8,12.9352,77.676,0.88,0.78,0.3,0,0.7071067811865476,-0.7071067811865475,1,0.7,3,very_near,0
ORD03646,2026-03-18 11:05:00,behind mall 12th cross bellandur bengaluru,Bengaluru,560103.0,C0891,0,10.5,morning,delivered,,behind mall 12th cross bellandur bengaluru,bellandur,behind mall 12th cross,,0.8,12.9352,77.676,0.88,0.78,0.3,0,0.258819045102521,-0.9659258262890682,0,0.7,3,mid,0
ORD03647,2026-03-11 20:55:00,near temple 3th cross marathahalli bengaluru,Bengaluru,560037.0,C0015,1,5.7,night,delivered,,near temple 3th cross marathahalli bengaluru,marathahalli,near temple 3th cross,,0.8,12.9591,77.6974,0.88,0.78,0.26,1,-0.866025403784439,0.49999999999999933,0,0.74,3,near,0
ORD03648,2026-03-24 20:55:00,near temple 2th cross jp nagar,Bengaluru,560078.0,C1076,0,20.0,night,failed,wrong_address,near temple 2th cross jp nagar,jp nagar,near temple 2th cross,,0.8,12.9077,77.5852,0.88,0.78,0.35,1,-0.866025403784439,0.49999999999999933,0,0.65,0,far,1
ORD03649,2026-03-05 20:35:00,near temple 11th cross jp nagar bengaluru,Bengaluru,560078.0,C0901,2,7.2,night,failed,out_of_zone,near temple 11th cross jp nagar bengaluru,jp nagar,near temple 11th cross,,0.8,12.9077,77.5852,0.88,0.78,0.35,1,-0.866025403784439,0.49999999999999933,0,0.65,0,mid,1
ORD03650,2026-03-28 09:25:00,beside park 8th cross marathahalli bengaluru,Bengaluru,560037.0,C0285,1,10.6,morning,failed,rescheduled,beside park 8th cross marathahalli bengaluru,marathahalli,beside park 8th cross,,0.8,12.9591,77.6974,0.88,0.78,0.26,0,0.7071067811865476,-0.7071067811865475,1,0.74,3,mid,1
ORD03651,2026-03-11 16:35:00,beside park 10th cross bellandur bengaluru,Bengaluru,560103.0,C0521,0,5.9,afternoon,delivered,,beside park 10th cross bellandur bengaluru,bellandur,beside park 10th cross,,0.8,12.9352,77.676,0.88,0.78,0.3,0,-0.8660254037844385,-0.5000000000000004,0,0.7,3,near,0
ORD03652,2026-03-28 18:05:00,close to lake 5th cross bellandur bengaluru,Bengaluru,560103.0,C0767,0,17.7,evening,delivered,,close to lake 5th cross bellandur bengaluru,bellandur,,,0.65,12.9352,77.676,0.88,0.78,0.3,1,-1.0,-1.8369701987210297e-16,1,0.7,3,far,0
ORD03653,2026-03-12 09:35:00,close to lake 4th cross indiranagar bengaluru,Bengaluru,560038.0,C0937,3,12.7,morning,delivered,,close to lake 4th cross indiranagar bengaluru,indiranagar,,,0.65,12.9719,77.6412,0.88,0.78,0.2,0,0.7071067811865476,-0.7071067811865475,0,0.8,4,far,0
ORD03654,2026-03-13 16:55:00,opp school 2th cross marathahalli bengaluru,Bengaluru,560037.0,C0019,2,17.1,afternoon,delivered,,opposite school 2th cross marathahalli bengaluru,marathahalli,opposite school 2th cross,,0.8,12.9591,77.6974,0.88,0.78,0.26,0,-0.8660254037844385,-0.5000000000000004,0,0.74,3,far,0
ORD03655,2026-03-03 13:45:00,near metro 4th cross marathahalli bengaluru,Bengaluru,560000.0,C1048,0,8.0,afternoon,delivered,,near metro 4th cross marathahalli bengaluru,marathahalli,near metro 4th cross,,0.8,12.9591,77.6974,0.88,0.78,0.26,0,-0.25881904510252035,-0.9659258262890684,0,0.74,3,mid,0
ORD03656,2026-03-05 09:45:00,near metro 11th cross btm layout bengaluru,Bengaluru,560076.0,C0917,1,15.5,morning,failed,customer_unavailable,near metro 11th cross btm layout bengaluru,btm layout,near metro 11th cross,,0.8,12.9166,77.6101,0.88,0.78,0.32,0,0.7071067811865476,-0.7071067811865475,0,0.6799999999999999,5,far,1
ORD03657,2026-03-17 13:25:00,behind mall 3th cross marathahalli bengaluru,Bengaluru,560037.0,C1129,0,19.4,afternoon,failed,customer_unavailable,behind mall 3th cross marathahalli bengaluru,marathahalli,behind mall 3th cross,,0.8,12.9591,77.6974,0.88,0.78,0.26,0,-0.25881904510252035,-0.9659258262890684,0,0.74,3,far,1
ORD03658,2026-03-25 11:55:00,close to lake 4th crs whitefield blru,Bengaluru,560000.0,C0633,1,18.2,morning,failed,wrong_address,close to lake 4th crs whitefield blru,whitefield,,,0.65,12.9698,77.7499,0.88,0.78,0.41,0,0.258819045102521,-0.9659258262890682,0,0.5900000000000001,3,far,1
ORD03659,2026-03-25 09:45:00,beside park 5th cross jp nagar bengaluru,Bengaluru,,C1138,2,5.2,morning,failed,out_of_zone,beside park 5th cross jp nagar bengaluru,jp nagar,beside park 5th cross,,0.8,12.9077,77.5852,0.88,0.78,0.35,0,0.7071067811865476,-0.7071067811865475,0,0.65,0,near,1
ORD03660,2026-03-04 11:55:00,behind mall 10th crs electronic city blru,Bengaluru,560100.0,C0850,0,18.7,morning,delivered,,behind mall 10th crs electronic city blru,electronic city,behind mall 10th crs,,0.8,12.8452,77.6602,0.88,0.78,0.37,0,0.258819045102521,-0.9659258262890682,0,0.63,2,far,0
ORD03661,2026-03-15 13:45:00,opp school 3th cross jayanagar bengaluru,Bengaluru,560011.0,C1052,0,4.7,afternoon,delivered,,opposite school 3th cross jayanagar bengaluru,jayanagar,opposite school 3th cross,,0.8,12.925,77.5938,0.88,0.78,0.18,0,-0.25881904510252035,-0.9659258262890684,1,0.8200000000000001,3,near,0
ORD03662,2026-03-04 16:05:00,behind mall 6th cross btm layout bengaluru,Bengaluru,560076.0,C0275,3,2.6,afternoon,failed,rescheduled,behind mall 6th cross btm layout bengaluru,btm layout,behind mall 6th cross,,0.8,12.9166,77.6101,0.88,0.78,0.32,0,-0.8660254037844385,-0.5000000000000004,0,0.6799999999999999,5,very_near,1
ORD03663,2026-03-18 11:05:00,near temple 8th cross hsr layout,Bengaluru,560102.0,C0701,4,14.2,morning,failed,rescheduled,near temple 8th cross hsr layout,hsr layout,near temple 8th cross,,0.8,12.9116,77.6474,0.88,0.78,0.28,0,0.258819045102521,-0.9659258262890682,0,0.72,4,far,1
ORD03664,2026-03-13 16:55:00,near temple 2th cross jp nagar bengaluru ???,Bengaluru,560078.0,C0752,2,8.2,afternoon,delivered,,near temple 2th cross jp nagar bengaluru,jp nagar,near temple 2th cross,,0.8,12.9077,77.5852,0.88,0.78,0.35,0,-0.8660254037844385,-0.5000000000000004,0,0.65,0,mid,0
ORD03665,2026-03-04 20:25:00,near metro 12th cross jp nagar bengaluru ???,Bengaluru,560078.0,C0379,4,7.5,night,delivered,,near metro 12th cross jp nagar bengaluru,jp nagar,near metro 12th cross,,0.8,12.9077,77.5852,0.88,0.78,0.35,1,-0.866025403784439,0.49999999999999933,0,0.65,0,mid,0
ORD03666,2026-03-08 11:15:00,opp school 11th cross jayanagar bengaluru,Bengaluru,560011.0,C0174,1,8.6,morning,delivered,,opposite school 11th cross jayanagar bengaluru,jayanagar,opposite school 11th cross,,0.8,12.925,77.5938,0.88,0.78,0.18,0,0.258819045102521,-0.9659258262890682,1,0.8200000000000001,3,mid,0
ORD03667,2026-03-15 18:45:00,near metro 3th cross bellandur bengaluru,Bengaluru,560000.0,C1185,0,2.2,evening,delivered,,near metro 3th cross bellandur bengaluru,bellandur,near metro 3th cross,,0.8,12.9352,77.676,0.88,0.78,0.3,1,-1.0,-1.8369701987210297e-16,1,0.7,3,very_near,0
ORD03668,2026-03-14 20:05:00,close to lake 2th cross whitefield bengaluru,Bengaluru,560000.0,C0503,1,5.9,night,delivered,,close to lake 2th cross whitefield bengaluru,whitefield,,,0.65,12.9698,77.7499,0.88,0.78,0.41,1,-0.866025403784439,0.49999999999999933,1,0.5900000000000001,3,near,0
ORD03669,2026-03-02 09:05:00,near temple 6th cross hsr layout bengaluru,Bengaluru,560102.0,C0793,0,19.2,morning,delivered,,near temple 6th cross hsr layout bengaluru,hsr layout,near temple 6th cross,,0.8,12.9116,77.6474,0.88,0.78,0.28,0,0.7071067811865476,-0.7071067811865475,0,0.72,4,far,0
ORD03670,2026-03-23 18:35:00,close to lake 11th cross marathahalli bengaluru,Bengaluru,560037.0,C1175,0,11.4,evening,delivered,,close to lake 11th cross marathahalli bengaluru,marathahalli,,,0.65,12.9591,77.6974,0.88,0.78,0.26,1,-1.0,-1.8369701987210297e-16,0,0.74,3,mid,0
ORD03671,2026-03-01 20:45:00,near temple 8th cross indiranagar bengaluru,Bengaluru,560038.0,C0731,2,4.4,night,delivered,,near temple 8th cross indiranagar bengaluru,indiranagar,near temple 8th cross,,0.8,12.9719,77.6412,0.88,0.78,0.2,1,-0.866025403784439,0.49999999999999933,1,0.8,4,near,0
ORD03672,2026-03-11 16:35:00,near temple 5th cross jp nagar bengaluru,Bengaluru,560078.0,C0606,1,19.3,afternoon,delivered,,near temple 5th cross jp nagar bengaluru,jp nagar,near temple 5th cross,,0.8,12.9077,77.5852,0.88,0.78,0.35,0,-0.8660254037844385,-0.5000000000000004,0,0.65,0,far,0
ORD03673,2026-03-09 20:15:00,near temple 7th crs electronic city blru,Bengaluru,,C0247,1,13.9,night,delivered,,near temple 7th crs electronic city blru,electronic city,near temple 7th crs,,0.8,12.8452,77.6602,0.88,0.78,0.37,1,-0.866025403784439,0.49999999999999933,0,0.63,2,far,0
ORD03674,2026-03-06 11:15:00,behind mall 8th cross kengeri bengaluru,Bengaluru,560060.0,C0728,2,13.9,morning,delivered,,behind mall 8th cross kengeri bengaluru,kengeri,behind mall 8th cross,,0.8,12.9066,77.4833,0.88,0.78,0.46,0,0.258819045102521,-0.9659258262890682,0,0.54,1,far,0
ORD03675,2026-03-10 18:55:00,beside park 3th cross marathahalli bengaluru,Bengaluru,560037.0,C0114,0,14.3,evening,delivered,,beside park 3th cross marathahalli bengaluru,marathahalli,beside park 3th cross,,0.8,12.9591,77.6974,0.88,0.78,0.26,1,-1.0,-1.8369701987210297e-16,0,0.74,3,far,0
ORD03676,2026-03-07 09:15:00,behind mall 11th cross jp nagar bengaluru,Bengaluru,560078.0,C0721,0,5.5,morning,delivered,,behind mall 11th cross jp nagar bengaluru,jp nagar,behind mall 11th cross,,0.8,12.9077,77.5852,0.88,0.78,0.35,0,0.7071067811865476,-0.7071067811865475,1,0.65,0,near,0
ORD03677,2026-03-24 13:25:00,near temple 4th cross electronic city bengaluru ???,Bengaluru,560100.0,C0960,1,3.8,afternoon,delivered,,near temple 4th cross electronic city bengaluru,electronic city,near temple 4th cross,,0.8,12.8452,77.6602,0.88,0.78,0.37,0,-0.25881904510252035,-0.9659258262890684,0,0.63,2,near,0
ORD03678,2026-03-07 20:55:00,behind mall 7th cross jp nagar bengaluru,Bengaluru,560078.0,C0435,1,5.6,night,delivered,,behind mall 7th cross jp nagar bengaluru,jp nagar,behind mall 7th cross,,0.8,12.9077,77.5852,0.88,0.78,0.35,1,-0.866025403784439,0.49999999999999933,1,0.65,0,near,0
ORD03679,2026-03-03 09:45:00,near metro 11th cross bellandur bengaluru,Bengaluru,560103.0,C0657,2,12.1,morning,failed,wrong_address,near metro 11th cross bellandur bengaluru,bellandur,near metro 11th cross,,0.8,12.9352,77.676,0.88,0.78,0.3,0,0.7071067811865476,-0.7071067811865475,0,0.7,3,far,1
ORD03680,2026-03-17 11:45:00,near metro 2th cross jp nagar bengaluru,Bengaluru,,C1029,1,7.1,morning,failed,rescheduled,near metro 2th cross jp nagar bengaluru,jp nagar,near metro 2th cross,,0.8,12.9077,77.5852,0.88,0.78,0.35,0,0.258819045102521,-0.9659258262890682,0,0.65,0,mid,1
ORD03681,2026-03-06 20:35:00,opp school 9th cross marathahalli bengaluru,Bengaluru,560037.0,C0839,3,13.8,night,delivered,,opposite school 9th cross marathahalli bengaluru,marathahalli,opposite school 9th cross,,0.8,12.9591,77.6974,0.88,0.78,0.26,1,-0.866025403784439,0.49999999999999933,0,0.74,3,far,0
ORD03682,2026-03-28 09:55:00,behind mall 5th cross electronic city bengaluru,Bengaluru,,C0582,1,9.6,morning,delivered,,behind mall 5th cross electronic city bengaluru,electronic city,behind mall 5th cross,,0.8,12.8452,77.6602,0.88,0.78,0.37,0,0.7071067811865476,-0.7071067811865475,1,0.63,2,mid,0
ORD03683,2026-03-05 09:05:00,close to lake 9th cross electronic city bengaluru,Bengaluru,560100.0,C0733,0,18.2,morning,delivered,,close to lake 9th cross electronic city bengaluru,electronic city,,,0.65,12.8452,77.6602,0.88,0.78,0.37,0,0.7071067811865476,-0.7071067811865475,0,0.63,2,far,0
ORD03684,2026-03-18 11:05:00,close to lake 3th crs bellandur,Bengaluru,560103.0,C0142,1,5.4,morning,delivered,,close to lake 3th crs bellandur,bellandur,,,0.65,12.9352,77.676,0.88,0.78,0.3,0,0.258819045102521,-0.9659258262890682,0,0.7,3,near,0
ORD03685,2026-03-26 16:35:00,near metro 4th cross jp nagar bengaluru,Bengaluru,560078.0,C0919,0,16.2,afternoon,delivered,,near metro 4th cross jp nagar bengaluru,jp nagar,near metro 4th cross,,0.8,12.9077,77.5852,0.88,0.78,0.35,0,-0.8660254037844385,-0.5000000000000004,0,0.65,0,far,0
ORD03686,2026-03-01 09:55:00,close to lake 5th cross jayanagar bengaluru,Bengaluru,560011.0,C0717,1,19.8,morning,delivered,,close to lake 5th cross jayanagar bengaluru,jayanagar,,,0.65,12.925,77.5938,0.88,0.78,0.18,0,0.7071067811865476,-0.7071067811865475,1,0.8200000000000001,3,far,0
ORD03687,2026-03-04 09:55:00,behind mall 4th cross bellandur bengaluru,Bengaluru,560103.0,C0880,0,7.3,morning,delivered,,behind mall 4th cross bellandur bengaluru,bellandur,behind mall 4th cross,,0.8,12.9352,77.676,0.88,0.78,0.3,0,0.7071067811865476,-0.7071067811865475,0,0.7,3,mid,0
ORD03688,2026-03-02 11:35:00,close to lake 2th cross bellandur bengaluru,Bengaluru,,C0534,1,18.4,morning,delivered,,close to lake 2th cross bellandur bengaluru,bellandur,,,0.65,12.9352,77.676,0.88,0.78,0.3,0,0.258819045102521,-0.9659258262890682,0,0.7,3,far,0
ORD03689,2026-03-06 20:35:00,close to lake 12th cross electronic city bengaluru,Bengaluru,560100.0,C0721,0,19.6,evening,delivered,,close to lake 12th cross electronic city bengaluru,electronic city,,,0.65,12.8452,77.6602,0.88,0.78,0.37,1,-0.866025403784439,0.49999999999999933,0,0.63,2,far,0
ORD03690,2026-03-13 09:15:00,opp school 12th cross electronic city bengaluru,Bengaluru,560000.0,C0578,1,16.2,morning,delivered,,opposite school 12th cross electronic city bengaluru,electronic city,opposite school 12th cross,,0.8,12.8452,77.6602,0.88,0.78,0.37,0,0.7071067811865476,-0.7071067811865475,0,0.63,2,far,0
ORD03691,2026-03-19 18:15:00,close to lake 7th cross bellandur bengaluru,Bengaluru,560103.0,C0820,2,11.1,evening,failed,rescheduled,close to lake 7th cross bellandur bengaluru,bellandur,,,0.65,12.9352,77.676,0.88,0.78,0.3,1,-1.0,-1.8369701987210297e-16,0,0.7,3,mid,1
ORD03692,2026-03-10 18:25:00,beside park 2th cross indiranagar bengaluru,Bengaluru,560038.0,C0479,2,1.6,evening,delivered,,beside park 2th cross indiranagar bengaluru,indiranagar,beside park 2th cross,,0.8,12.9719,77.6412,0.88,0.78,0.2,1,-1.0,-1.8369701987210297e-16,0,0.8,4,very_near,0
ORD03693,2026-03-21 09:35:00,close to lake 11th cross jp nagar,Bengaluru,,C0010,3,14.4,morning,failed,out_of_zone,close to lake 11th cross jp nagar,jp nagar,,,0.65,12.9077,77.5852,0.88,0.78,0.35,0,0.7071067811865476,-0.7071067811865475,1,0.65,0,far,1
ORD03694,2026-03-20 18:15:00,behind mall 9th cross bellandur bengaluru,Bengaluru,,C0735,1,11.7,evening,delivered,,behind mall 9th cross bellandur bengaluru,bellandur,behind mall 9th cross,,0.8,12.9352,77.676,0.88,0.78,0.3,1,-1.0,-1.8369701987210297e-16,0,0.7,3,mid,0
ORD03695,2026-03-18 11:25:00,beside park 2th cross jayanagar bengaluru,Bengaluru,560011.0,C1062,1,13.0,morning,delivered,,beside park 2th cross jayanagar bengaluru,jayanagar,beside park 2th cross,,0.8,12.925,77.5938,0.88,0.78,0.18,0,0.258819045102521,-0.9659258262890682,0,0.8200000000000001,3,far,0
ORD03696,2026-03-25 16:45:00,opp school 3th cross jp nagar bengaluru,Bengaluru,560078.0,C1193,2,7.1,afternoon,delivered,,opposite school 3th cross jp nagar bengaluru,jp nagar,opposite school 3th cross,,0.8,12.9077,77.5852,0.88,0.78,0.35,0,-0.8660254037844385,-0.5000000000000004,0,0.65,0,mid,0
ORD03697,2026-03-13 20:05:00,close to lake 4th cross btm layout bengaluru,Bengaluru,560076.0,C0635,0,1.3,night,delivered,,close to lake 4th cross btm layout bengaluru,btm layout,,,0.65,12.9166,77.6101,0.88,0.78,0.32,1,-0.866025403784439,0.49999999999999933,0,0.6799999999999999,5,very_near,0
ORD03698,2026-03-04 20:45:00,near metro 5th crs jp nagar blru,Bengaluru,560078.0,C0936,3,13.4,night,delivered,,near metro 5th crs jp nagar blru,jp nagar,near metro 5th crs,,0.8,12.9077,77.5852,0.88,0.78,0.35,1,-0.866025403784439,0.49999999999999933,0,0.65,0,far,0
ORD03699,2026-03-11 09:35:00,beside park 9th cross jayanagar bengaluru,Bengaluru,560011.0,C0608,1,18.4,morning,failed,customer_unavailable,beside park 9th cross jayanagar bengaluru,jayanagar,beside park 9th cross,,0.8,12.925,77.5938,0.88,0.78,0.18,0,0.7071067811865476,-0.7071067811865475,0,0.8200000000000001,3,far,1
ORD03700,2026-03-23 09:55:00,opp school 5th crs marathahalli blru,Bengaluru,560037.0,C1005,4,16.3,morning,delivered,,opposite school 5th crs marathahalli blru,marathahalli,opposite school 5th crs,,0.8,12.9591,77.6974,0.88,0.78,0.26,0,0.7071067811865476,-0.7071067811865475,0,0.74,3,far,0
ORD03701,2026-03-14 11:25:00,near temple 2th crs kengeri blru,Bengaluru,,C0416,0,15.1,morning,delivered,,near temple 2th crs kengeri blru,kengeri,near temple 2th crs,,0.8,12.9066,77.4833,0.88,0.78,0.46,0,0.258819045102521,-0.9659258262890682,1,0.54,1,far,0
ORD03702,2026-03-22 13:45:00,near temple 11th cross hsr layout bengaluru,Bengaluru,560102.0,C0642,0,2.0,afternoon,delivered,,near temple 11th cross hsr layout bengaluru,hsr layout,near temple 11th cross,,0.8,12.9116,77.6474,0.88,0.78,0.28,0,-0.25881904510252035,-0.9659258262890684,1,0.72,4,very_near,0
ORD03703,2026-03-04 18:35:00,near temple 3th cross jp nagar bengaluru,Bengaluru,560078.0,C0316,3,6.2,evening,delivered,,near temple 3th cross jp nagar bengaluru,jp nagar,near temple 3th cross,,0.8,12.9077,77.5852,0.88,0.78,0.35,1,-1.0,-1.8369701987210297e-16,0,0.65,0,near,0
ORD03704,2026-03-01 16:55:00,close to lake 6th cross jayanagar bengaluru,Bengaluru,560011.0,C0676,0,10.5,afternoon,delivered,,close to lake 6th cross jayanagar bengaluru,jayanagar,,,0.65,12.925,77.5938,0.88,0.78,0.18,0,-0.8660254037844385,-0.5000000000000004,1,0.8200000000000001,3,mid,0
ORD03705,2026-03-10 11:55:00,behind mall 11th cross jayanagar bengaluru,Bengaluru,560011.0,C0004,0,4.3,morning,delivered,,behind mall 11th cross jayanagar bengaluru,jayanagar,behind mall 11th cross,,0.8,12.925,77.5938,0.88,0.78,0.18,0,0.258819045102521,-0.9659258262890682,0,0.8200000000000001,3,near,0
ORD03706,2026-03-19 20:15:00,near metro 11th cross jp nagar,Bengaluru,560078.0,C0494,0,15.3,night,delivered,,near metro 11th cross jp nagar,jp nagar,near metro 11th cross,,0.8,12.9077,77.5852,0.88,0.78,0.35,1,-0.866025403784439,0.49999999999999933,0,0.65,0,far,0
ORD03707,2026-03-09 13:55:00,opp school 10th cross whitefield,Bengaluru,,C0660,1,19.0,afternoon,delivered,,opposite school 10th cross whitefield,whitefield,opposite school 10th cross,,0.8,12.9698,77.7499,0.88,0.78,0.41,0,-0.25881904510252035,-0.9659258262890684,0,0.5900000000000001,3,far,0
ORD03708,2026-03-17 20:45:00,near metro 4th cross marathahalli bengaluru,Bengaluru,560037.0,C0566,1,6.3,afternoon,delivered,,near metro 4th cross marathahalli bengaluru,marathahalli,near metro 4th cross,,0.8,12.9591,77.6974,0.88,0.78,0.26,0,-0.866025403784439,0.49999999999999933,0,0.74,3,near,0
ORD03709,2026-03-22 13:05:00,behind mall 8th cross bellandur bengaluru,Bengaluru,,C0342,3,16.3,afternoon,delivered,,behind mall 8th cross bellandur bengaluru,bellandur,behind mall 8th cross,,0.8,12.9352,77.676,0.88,0.78,0.3,0,-0.25881904510252035,-0.9659258262890684,1,0.7,3,far,0
ORD03710,2026-03-27 20:05:00,close to lake 9th crs marathahalli blru ???,Bengaluru,560037.0,C0353,0,11.3,night,delivered,,close to lake 9th crs marathahalli blru,marathahalli,,,0.65,12.9591,77.6974,0.88,0.78,0.26,1,-0.866025403784439,0.49999999999999933,0,0.74,3,mid,0
ORD03711,2026-03-01 16:45:00,behind mall 11th cross bellandur,Bengaluru,560103.0,C0349,1,16.1,afternoon,failed,wrong_address,behind mall 11th cross bellandur,bellandur,behind mall 11th cross,,0.8,12.9352,77.676,0.88,0.78,0.3,0,-0.8660254037844385,-0.5000000000000004,1,0.7,3,far,1
